
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005000                       # Number of seconds simulated (Second)
system.littleCluster.l2.ReadCleanReq.mshrMissLatency::littleCluster.cpus.inst    262175500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.littleCluster.l2.ReadCleanReq.mshrMissLatency::total    262175500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.littleCluster.l2.ReadCleanReq.mshrMissRate::littleCluster.cpus.inst     0.060214                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.littleCluster.l2.ReadCleanReq.mshrMissRate::total     0.060214                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.littleCluster.l2.ReadCleanReq.avgMshrMissLatency::littleCluster.cpus.inst 48542.029254                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.ReadCleanReq.avgMshrMissLatency::total 48542.029254                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.ReadExReq.hits::littleCluster.cpus.data         5603                       # number of ReadExReq hits (Count)
system.littleCluster.l2.ReadExReq.hits::total         5603                       # number of ReadExReq hits (Count)
system.littleCluster.l2.ReadExReq.misses::littleCluster.cpus.data         2929                       # number of ReadExReq misses (Count)
system.littleCluster.l2.ReadExReq.misses::total         2929                       # number of ReadExReq misses (Count)
system.littleCluster.l2.ReadExReq.missLatency::littleCluster.cpus.data     94606500                       # number of ReadExReq miss ticks (Tick)
system.littleCluster.l2.ReadExReq.missLatency::total     94606500                       # number of ReadExReq miss ticks (Tick)
system.littleCluster.l2.ReadExReq.accesses::littleCluster.cpus.data         8532                       # number of ReadExReq accesses(hits+misses) (Count)
system.littleCluster.l2.ReadExReq.accesses::total         8532                       # number of ReadExReq accesses(hits+misses) (Count)
system.littleCluster.l2.ReadExReq.missRate::littleCluster.cpus.data     0.343296                       # miss rate for ReadExReq accesses (Ratio)
system.littleCluster.l2.ReadExReq.missRate::total     0.343296                       # miss rate for ReadExReq accesses (Ratio)
system.littleCluster.l2.ReadExReq.avgMissLatency::littleCluster.cpus.data 32299.931717                       # average ReadExReq miss latency ((Tick/Count))
system.littleCluster.l2.ReadExReq.avgMissLatency::total 32299.931717                       # average ReadExReq miss latency ((Tick/Count))
system.littleCluster.l2.ReadExReq.mshrMisses::littleCluster.cpus.data         2929                       # number of ReadExReq MSHR misses (Count)
system.littleCluster.l2.ReadExReq.mshrMisses::total         2929                       # number of ReadExReq MSHR misses (Count)
system.littleCluster.l2.ReadExReq.mshrMissLatency::littleCluster.cpus.data     87281968                       # number of ReadExReq MSHR miss ticks (Tick)
system.littleCluster.l2.ReadExReq.mshrMissLatency::total     87281968                       # number of ReadExReq MSHR miss ticks (Tick)
system.littleCluster.l2.ReadExReq.mshrMissRate::littleCluster.cpus.data     0.343296                       # mshr miss rate for ReadExReq accesses (Ratio)
system.littleCluster.l2.ReadExReq.mshrMissRate::total     0.343296                       # mshr miss rate for ReadExReq accesses (Ratio)
system.littleCluster.l2.ReadExReq.avgMshrMissLatency::littleCluster.cpus.data 29799.237965                       # average ReadExReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.ReadExReq.avgMshrMissLatency::total 29799.237965                       # average ReadExReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.ReadReq.hits::littleCluster.cpus.mmu.walker         5862                       # number of ReadReq hits (Count)
system.littleCluster.l2.ReadReq.hits::total         5862                       # number of ReadReq hits (Count)
system.littleCluster.l2.ReadReq.misses::littleCluster.cpus.mmu.walker          336                       # number of ReadReq misses (Count)
system.littleCluster.l2.ReadReq.misses::total          336                       # number of ReadReq misses (Count)
system.littleCluster.l2.ReadReq.missLatency::littleCluster.cpus.mmu.walker     14981702                       # number of ReadReq miss ticks (Tick)
system.littleCluster.l2.ReadReq.missLatency::total     14981702                       # number of ReadReq miss ticks (Tick)
system.littleCluster.l2.ReadReq.accesses::littleCluster.cpus.mmu.walker         6198                       # number of ReadReq accesses(hits+misses) (Count)
system.littleCluster.l2.ReadReq.accesses::total         6198                       # number of ReadReq accesses(hits+misses) (Count)
system.littleCluster.l2.ReadReq.missRate::littleCluster.cpus.mmu.walker     0.054211                       # miss rate for ReadReq accesses (Ratio)
system.littleCluster.l2.ReadReq.missRate::total     0.054211                       # miss rate for ReadReq accesses (Ratio)
system.littleCluster.l2.ReadReq.avgMissLatency::littleCluster.cpus.mmu.walker 44588.398810                       # average ReadReq miss latency ((Tick/Count))
system.littleCluster.l2.ReadReq.avgMissLatency::total 44588.398810                       # average ReadReq miss latency ((Tick/Count))
system.littleCluster.l2.ReadReq.mshrMisses::littleCluster.cpus.mmu.walker          336                       # number of ReadReq MSHR misses (Count)
system.littleCluster.l2.ReadReq.mshrMisses::total          336                       # number of ReadReq MSHR misses (Count)
system.littleCluster.l2.ReadReq.mshrUncacheable::littleCluster.cpus.data          206                       # number of ReadReq MSHR uncacheable (Count)
system.littleCluster.l2.ReadReq.mshrUncacheable::total          206                       # number of ReadReq MSHR uncacheable (Count)
system.littleCluster.l2.ReadReq.mshrMissLatency::littleCluster.cpus.mmu.walker     14141702                       # number of ReadReq MSHR miss ticks (Tick)
system.littleCluster.l2.ReadReq.mshrMissLatency::total     14141702                       # number of ReadReq MSHR miss ticks (Tick)
system.littleCluster.l2.ReadReq.mshrUncacheableLatency::littleCluster.cpus.data     45850000                       # number of ReadReq MSHR uncacheable ticks (Tick)
system.littleCluster.l2.ReadReq.mshrUncacheableLatency::total     45850000                       # number of ReadReq MSHR uncacheable ticks (Tick)
system.littleCluster.l2.ReadReq.mshrMissRate::littleCluster.cpus.mmu.walker     0.054211                       # mshr miss rate for ReadReq accesses (Ratio)
system.littleCluster.l2.ReadReq.mshrMissRate::total     0.054211                       # mshr miss rate for ReadReq accesses (Ratio)
system.littleCluster.l2.ReadReq.avgMshrMissLatency::littleCluster.cpus.mmu.walker 42088.398810                       # average ReadReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.ReadReq.avgMshrMissLatency::total 42088.398810                       # average ReadReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.ReadReq.avgMshrUncacheableLatency::littleCluster.cpus.data 222572.815534                       # average ReadReq mshr uncacheable latency ((Tick/Count))
system.littleCluster.l2.ReadReq.avgMshrUncacheableLatency::total 222572.815534                       # average ReadReq mshr uncacheable latency ((Tick/Count))
system.littleCluster.l2.ReadSharedReq.hits::littleCluster.cpus.data        13000                       # number of ReadSharedReq hits (Count)
system.littleCluster.l2.ReadSharedReq.hits::total        13000                       # number of ReadSharedReq hits (Count)
system.littleCluster.l2.ReadSharedReq.misses::littleCluster.cpus.data        21061                       # number of ReadSharedReq misses (Count)
system.littleCluster.l2.ReadSharedReq.misses::total        21061                       # number of ReadSharedReq misses (Count)
system.littleCluster.l2.ReadSharedReq.missLatency::littleCluster.cpus.data    906677500                       # number of ReadSharedReq miss ticks (Tick)
system.littleCluster.l2.ReadSharedReq.missLatency::total    906677500                       # number of ReadSharedReq miss ticks (Tick)
system.littleCluster.l2.ReadSharedReq.accesses::littleCluster.cpus.data        34061                       # number of ReadSharedReq accesses(hits+misses) (Count)
